Iteration,Chemo_Cost,Chemo_Eff,Radio_Cost,Radio_Eff,Surg_Cost,Surg_Eff,pFailChemo,pFailRadio,pFailSurg,pDieSurg,muDieCancer,cChemo,cRadio,cSurg
161,24890.24872,12.38665205,25312.76422,11.65664031,10747.88815,11.18585924,0.412039133,0.53032092,0.065795328,0.127464526,0.127248788,16370.55101,14627.8581,10747.88815
162,23259.17086,12.70858871,24694.88931,11.95968907,34619.63419,11.98581223,0.349458581,0.499625236,0.04475054,0.08366455,0.121820881,16442.4683,14756.6632,34619.63419
163,26649.45182,12.40128754,22126.72992,11.89252992,30669.09255,11.78081157,0.428651031,0.507620333,0.052481584,0.093748543,0.122750739,17131.99708,13103.36389,30669.09255
164,29934.60997,10.66224409,16322.03727,10.82359838,22998.55399,10.79230233,0.501785464,0.461594864,0.047457131,0.104407018,0.199987626,18390.77619,10625.57531,22998.55399
165,22434.9813,7.84656748,9528.125404,6.599378374,26809.76055,8.343737054,0.39742732,0.578032904,0.044291406,0.09552,0.475314357,17168.17209,6354.354424,26809.76055
166,27486.21841,11.80700697,25307.78375,10.98534927,26993.9369,11.82687645,0.439120311,0.554698467,0.030999136,0.075173313,0.15310237,17728.50524,14445.90508,26993.9369
167,29663.90461,9.970797549,11952.85069,9.353512477,42923.22999,9.772706548,0.437090426,0.52080669,0.042195939,0.132692351,0.271682395,20318.53399,7589.57313,42923.22999
168,31997.9065,11.76325673,13736.51594,11.23662368,27389.64568,12.0181191,0.437033096,0.511995637,0.026432638,0.060372847,0.156176758,20723.95126,8256.809389,27389.64568
169,34870.2477,11.2763058,15598.82779,10.94005084,25689.72258,10.90930556,0.430856733,0.476627995,0.07117295,0.090207961,0.186939946,23106.88209,9924.848694,25689.72258
170,34792.4335,11.05285773,10163.12549,10.36148073,19031.14668,10.08011846,0.428746495,0.526258998,0.049089128,0.161125702,0.2015644,23275.5179,6173.174505,19031.14668
171,34133.85481,12.34279619,24038.47439,11.58026233,16207.28925,12.04165853,0.389134707,0.519937559,0.022488426,0.081043613,0.134769899,23161.20574,14131.52873,16207.28925
172,28319.34475,13.48128313,14669.37754,12.90798272,21030.66077,12.46941157,0.388815696,0.513127545,0.04262695,0.096031457,0.073705055,18667.70783,8365.222716,21030.66077
173,28215.76627,10.50362409,14764.19089,10.30894919,26356.93133,10.89850556,0.438086224,0.460416603,0.041205702,0.068749507,0.234152155,18975.41981,9783.477359,26356.93133
174,27587.01504,11.50401717,18331.01606,11.57582891,23043.65901,11.42445704,0.495157632,0.464635635,0.035555963,0.103147112,0.15375179,16611.20938,11616.19375,23043.65901
175,28337.94529,9.990564313,15636.69992,9.145974767,11502.38776,10.39759214,0.385456185,0.513054038,0.031217269,0.067683626,0.291253467,20595.59912,10106.4867,11502.38776
176,25714.0953,12.06758795,27390.46752,10.30207469,26302.98419,11.24088526,0.400599345,0.643361146,0.069279748,0.101281519,0.147985903,17319.87923,14008.63176,26302.98419
177,35640.30824,11.58662853,11152.59543,11.37263906,19452.05476,11.11028945,0.5144491,0.526651096,0.034385466,0.137708532,0.143319031,20796.63396,6538.93961,19452.05476
178,29554.1948,10.46638476,17795.8356,9.656237071,18513.24088,10.73645284,0.475645182,0.573400956,0.054542269,0.083775508,0.222312519,18953.92472,10394.70211,18513.24088
179,38111.84513,11.96682522,16800.90992,11.61192324,21594.88613,12.13037797,0.500617146,0.535720119,0.066214748,0.053112202,0.127642627,22410.04791,9648.512305,21594.88613
180,28108.16262,13.52571687,25580.68657,13.04471577,10272.88283,12.50488266,0.395548471,0.500519468,0.040167214,0.097832363,0.07057063,18338.71516,14793.60232,10272.88283
181,34397.62992,10.04117442,17066.99838,10.23109852,8206.760259,9.972821327,0.494673612,0.453633354,0.050948541,0.134150213,0.242399832,21831.40586,11431.74924,8206.760259
182,37066.16159,12.56817748,15238.45202,11.78858112,15559.07555,11.09243883,0.424146155,0.54782028,0.05575769,0.15207191,0.114796313,23861.73313,8550.564056,15559.07555
183,31698.27,11.57890238,20076.35985,10.61283064,18871.08921,11.40346992,0.386809687,0.538263789,0.030407474,0.083351094,0.181052038,22015.20955,11886.87255,18871.08921
184,28906.50571,10.77844194,12186.44637,9.9929371,27990.711,10.31650085,0.405158578,0.521273079,0.039116366,0.125805803,0.227398276,20076.26656,7551.74353,27990.711
185,27675.33555,11.86484869,13779.81189,10.85903787,32476.10716,10.85854463,0.37705142,0.540607549,0.03037919,0.140270212,0.165923201,19306.93194,8061.491017,32476.10716
186,35693.5961,10.93200352,21403.95345,10.1778731,22473.37523,11.27764914,0.478158424,0.569064137,0.041195387,0.075747645,0.192313591,22450.96719,12325.96992,22473.37523
187,26097.53529,11.05764382,7243.900612,10.41068806,14678.77526,11.22248012,0.358880787,0.46956723,0.031254415,0.058553687,0.223431258,18992.64899,4730.438052,14678.77526
188,35606.48945,11.06730635,16302.62693,11.12744411,17913.83064,10.8919754,0.451299346,0.427822596,0.037965372,0.108711923,0.193237414,23120.67701,10966.83748,17913.83064
189,36816.28763,11.56909279,14023.56606,11.52245967,18019.70029,11.78468519,0.470509703,0.462102445,0.03858911,0.069184603,0.157646372,22913.09712,8930.286229,18019.70029
190,29316.96545,12.41409658,14150.43549,11.76996669,23504.54264,12.06923972,0.48420957,0.5666711,0.033950121,0.095687613,0.109320518,17407.60626,7727.842995,23504.54264
191,25038.09731,11.36632036,14221.78769,11.6198818,26126.0131,11.37607335,0.47577905,0.413169722,0.047341606,0.086555617,0.167544577,15571.61058,9606.697405,26126.0131
192,24950.64502,13.24947054,37038.35813,12.46651575,13750.82351,11.83158981,0.257875311,0.469866878,0.048301517,0.109759882,0.104610447,19441.81284,22709.49446,13750.82351
193,31154.37221,12.12258628,28080.79497,11.93036469,34816.1214,11.49367243,0.440636408,0.461178623,0.067340542,0.094905011,0.135067458,19863.72818,17688.99254,34816.1214
194,26551.04575,9.251188881,15027.04777,8.199425612,17375.4284,9.876870105,0.429638067,0.570290445,0.048809011,0.066751431,0.32992046,18781.32977,9376.995571,17375.4284
195,34644.07382,11.80074582,18596.29486,11.99857323,32243.98872,11.81944743,0.476407729,0.42020994,0.022132156,0.090631282,0.143140851,21221.16392,12324.94805,32243.98872
196,31238.28804,10.63837143,15955.3041,10.48477304,23958.69961,10.3874699,0.483624954,0.493585694,0.05099685,0.12833734,0.208349233,19700.26039,10079.5303,23958.69961
197,30434.96234,11.68358281,10898.38684,11.30354518,35333.48179,11.47056349,0.408383908,0.467027476,0.053754942,0.073495333,0.168701828,20513.83273,6941.795118,35333.48179
198,34548.43475,10.27261948,11252.54094,9.889486596,68532.54128,10.28715577,0.43976118,0.490463503,0.014946578,0.126052432,0.249264303,23357.77622,7283.976708,68532.54128
199,29124.37733,10.41430737,14784.27475,9.848911872,30577.24121,11.09845811,0.436729032,0.513731154,0.050893261,0.038087086,0.240707853,19675.59998,9301.769225,30577.24121
200,35971.76151,12.44647698,25212.80356,11.90898485,22521.47801,11.93172003,0.502088706,0.564986821,0.051758124,0.101313451,0.103512254,20771.74803,13741.70808,22521.47801
201,25346.91278,12.45844425,17447.84649,11.66008419,63035.54596,11.26912774,0.385636922,0.52487685,0.074544683,0.11399361,0.128939353,17224.2426,10159.84301,63035.54596
202,29666.15849,11.51788447,19660.01455,11.52581138,16524.08931,11.51773088,0.50994036,0.489003823,0.043042928,0.09595311,0.148376385,17470.05457,12080.46883,16524.08931
203,29362.92394,10.4524192,16794.08142,9.571881206,23450.92847,11.20375057,0.496041397,0.595745283,0.022023793,0.074335249,0.21518968,18324.01346,9527.85646,23450.92847
204,28548.29554,12.5291008,22398.43788,11.76616499,16147.59778,12.42199062,0.413094184,0.537850089,0.008525866,0.075210437,0.119225255,18676.05919,12759.89554,16147.59778
205,30308.22415,11.26898342,17463.99375,11.48294225,48014.39941,10.18265548,0.441372843,0.386996753,0.039734637,0.173243743,0.184111746,19813.94238,12217.64211,48014.39941
206,36831.61089,9.986030285,11411.25336,9.952349845,17090.23298,11.04315215,0.582310547,0.568791462,0.058731871,0.069808232,0.206126522,20595.73833,6631.517266,17090.23298
207,28523.4297,10.51443278,9198.864692,10.59969979,22135.01144,10.97284579,0.508629094,0.481087683,0.040953294,0.088179606,0.206338548,17448.37271,5883.531343,22135.01144
208,33795.66341,11.57314478,15004.75499,11.37411273,25295.42563,11.31670986,0.508557796,0.519515979,0.065604247,0.0996477,0.145859665,19904.45549,8885.461205,25295.42563
209,31757.63338,11.31198654,16579.79567,10.98351097,35949.41433,10.50720959,0.415791376,0.463313181,0.061364863,0.128169262,0.18934532,21432.15416,10716.41489,35949.41433
210,32812.89053,10.9055225,14104.00018,10.94642148,23447.69508,10.41884223,0.493413411,0.471595689,0.06878768,0.131323037,0.188483659,20222.94455,9030.454438,23447.69508
211,22026.11064,6.803869775,8883.560566,6.787485685,13192.48067,8.02556858,0.515878518,0.51433837,0.052788734,0.096082362,0.507283342,15545.26656,6311.113398,13192.48067
212,37165.26121,11.16278658,13630.85943,10.47877364,25367.55797,11.10206256,0.502839561,0.578761189,0.097236326,0.071828874,0.170257442,22394.15125,7651.184867,25367.55797
213,36533.87236,10.6456783,25159.57723,10.3246304,33264.9775,11.71621989,0.536935931,0.561551295,0.047170886,0.0403299,0.187276613,21334.76806,14565.35404,33264.9775
214,31073.74961,11.01812339,9383.735879,11.26003108,29311.04784,11.15635678,0.438849307,0.380994598,0.01413493,0.0969129,0.200430416,20541.36924,6648.932707,29311.04784
215,34687.40671,10.22556833,23073.64666,10.03429847,20580.23098,10.60784049,0.464048088,0.482976328,0.045726004,0.082477245,0.242811094,22776.209,15002.59701,20580.23098
216,24998.10174,12.55007911,15844.04237,12.23914118,33226.40888,11.45460151,0.431338181,0.476830934,0.034442977,0.137081599,0.114230298,15942.81307,9686.443565,33226.40888
217,27956.19549,12.57198845,12249.60476,11.69688031,17249.29624,11.00240443,0.402202761,0.548033577,0.045403919,0.160830191,0.119158726,18534.74069,6891.83569,17249.29624
218,34315.55334,11.99085701,16155.14859,11.72570292,34124.44795,11.34116854,0.462331729,0.491384977,0.034426738,0.125684945,0.136691935,21314.40205,9833.709372,34124.44795
219,25816.10121,10.83976418,11158.12574,10.55545427,27127.78063,10.56980637,0.413344252,0.453565887,0.049617789,0.103110884,0.220509887,17720.04493,7398.631617,27127.78063
220,25516.81687,9.52647477,9001.369213,9.010436198,20504.6993,9.626526547,0.430618253,0.502163828,0.034424751,0.12051281,0.307723045,17868.47097,5927.298847,20504.6993
221,30837.40074,11.4794744,14122.82597,10.21160217,35149.89772,11.29715997,0.401916449,0.583795348,0.037351279,0.085406393,0.18300447,21076.92814,7949.105015,35149.89772
222,29564.66973,9.238407376,9936.442144,9.04242833,27028.87633,9.633315757,0.43658994,0.461218537,0.024267817,0.110108182,0.327632056,20756.12999,6860.031987,27028.87633
223,30610.24929,10.79343788,14720.28396,11.41894001,22430.72564,11.00644987,0.532715659,0.411439235,0.067110297,0.091088954,0.180438076,17888.0745,10019.24922,22430.72564
224,23139.1612,11.69991754,19854.6664,11.33305541,14284.14741,11.13413394,0.416282628,0.471030445,0.032890092,0.117158537,0.16556479,15431.24417,12569.40613,14284.14741
225,28766.12577,12.27812523,13540.99947,12.40612776,35810.51996,11.28868075,0.470687542,0.42395027,0.062816879,0.128638357,0.119427046,17496.96157,8834.745089,35810.51996
226,27096.59329,9.036241709,11837.24703,9.178590304,26717.7047,9.444865494,0.479353992,0.450134189,0.078235151,0.091706552,0.322473146,18208.07291,8238.021755,26717.7047
227,28197.59626,12.44368148,20059.85992,12.46822941,25091.39047,11.75523251,0.453114543,0.428302891,0.051266944,0.103871846,0.115004547,17498.56857,12993.31167,25091.39047
228,29418.69277,10.77621071,21783.37242,9.76094185,26799.33541,10.60468579,0.417118547,0.558790886,0.039908315,0.104354273,0.223442026,20137.27268,12936.48845,26799.33541
229,25435.34537,11.4064104,11324.49687,10.9997014,14473.94561,10.97518807,0.433527442,0.489965643,0.068085192,0.095096315,0.178200282,16730.03192,7066.922977,14473.94561
230,30406.50068,10.6199357,11448.78493,10.52470007,25459.18326,11.16725668,0.497376237,0.497235832,0.028031739,0.083050138,0.204257882,18825.86924,7188.459521,25459.18326
231,31171.9438,12.05805045,11721.95286,10.68617819,27736.76699,11.04762274,0.356048826,0.578032717,0.040041445,0.125122226,0.15918315,22202.14249,6536.130435,27736.76699
232,35727.48735,12.2082996,13194.05317,11.65550918,18253.72047,11.68841513,0.468332793,0.54099985,0.067149436,0.090993169,0.123621678,21852.914,7509.253408,18253.72047
233,36853.55387,11.16195393,8689.761787,10.43400055,63923.05391,11.23148221,0.469375237,0.560163514,0.053760556,0.080814347,0.181534263,23281.73094,5020.202974,63923.05391
234,35281.31184,12.6519499,15655.7682,12.02758702,25182.75163,11.2628964,0.384533387,0.499829774,0.073178682,0.125596802,0.118304041,23889.23937,9333.267137,25182.75163
235,37634.96237,11.52398774,15127.28562,11.47518833,17909.0996,11.74653222,0.47832322,0.469652904,0.039432157,0.071466492,0.157824111,23200.34887,9552.270155,17909.0996
236,33781.0757,11.01395369,16154.67826,10.76750574,36972.491,11.43310192,0.466780457,0.492255511,0.050926832,0.057023624,0.191288841,21521.82315,10127.34065,36972.491
237,27270.26052,11.21191873,26190.65695,10.60991089,36580.69956,10.50585569,0.43788607,0.521174035,0.059668711,0.129991201,0.188696419,17941.38599,15879.36575,36580.69956
238,32685.81044,9.655840985,13309.17185,9.718528069,38175.18535,9.874467131,0.485504667,0.466210268,0.053673245,0.114213772,0.273068807,21298.79553,8928.282,38175.18535
239,34182.32502,10.07134898,22084.7831,10.46306925,23840.78594,10.58066247,0.56807837,0.498218838,0.024462227,0.13060408,0.207719614,19477.0786,13877.67191,23840.78594
240,32507.45525,12.00111231,20705.92999,11.24756551,25934.03448,12.04057323,0.438622799,0.546902121,0.030931774,0.068732385,0.142288558,20859.2282,11844.88096,25934.03448
241,30415.72147,13.36849391,13269.98425,12.77752427,22378.69115,12.01821583,0.375431646,0.504545035,0.052540274,0.116296267,0.081351307,20469.79372,7687.717588,22378.69115
242,25896.53493,12.54070299,18093.98651,12.15302311,17011.96137,11.46337556,0.377356377,0.450828683,0.082282204,0.096791855,0.125988698,17748.03344,11480.49293,17011.96137
243,39187.21041,10.91958062,8528.187147,11.4013367,25362.75536,11.18367921,0.505027431,0.405432184,0.045889247,0.08834993,0.18347105,23742.62177,5849.631277,25362.75536
244,34418.148,12.39533947,11973.13177,12.02102225,30227.56697,11.46262603,0.426489035,0.483484003,0.046886166,0.120803431,0.12355602,22195.34389,7300.977659,30227.56697
245,35495.83573,12.30120511,19305.77544,11.77315625,25302.6887,11.94509741,0.438827437,0.516993197,0.042400937,0.084415521,0.125808708,22568.14917,11326.28671,25302.6887
246,31478.74781,11.83836367,14133.34765,12.05205491,22474.18177,11.38838612,0.437501836,0.376998497,0.016371085,0.119807048,0.151752266,20328.84155,9862.635617,22474.18177
247,31104.21659,11.7531531,19137.89607,11.57891503,23177.68205,12.03502303,0.454436304,0.469606989,0.0542905,0.044204769,0.151935189,19679.74512,12047.56855,23177.68205
248,32148.84971,11.64206446,12663.41749,11.07375623,11677.95173,10.96218436,0.420866792,0.505818607,0.069035249,0.105306446,0.167742422,21348.22213,7717.588552,11677.95173
249,35695.715,12.51692072,14554.01711,12.5105687,37301.6655,10.89486202,0.476413229,0.455526918,0.040462611,0.183095219,0.106028039,21370.80267,9085.775562,37301.6655
250,26696.86072,9.862720414,17460.47369,10.01143928,16065.60299,10.01621528,0.468997539,0.435671482,0.073541327,0.093261087,0.265800082,17638.62511,12029.81141,16065.60299
251,35495.56682,11.04143575,24762.96591,11.06329396,18875.54968,10.79263744,0.478306004,0.459930472,0.036698256,0.124318397,0.185696592,22238.93775,16035.20555,18875.54968
252,33303.89219,10.86068925,8673.604711,10.13229177,28791.83879,11.26069396,0.441629765,0.539758949,0.042783715,0.060001068,0.209470181,22045.3402,5215.070253,28791.83879
253,27506.60357,10.3199548,21955.26932,9.55695064,27391.24246,10.10123781,0.4309587,0.535534786,0.051983995,0.116126708,0.249406389,18771.76557,13567.70702,27391.24246
254,28575.30602,10.29679827,12712.26286,9.664850632,28664.47547,10.56238412,0.4521041,0.534190053,0.034302248,0.094708698,0.242753157,19006.95215,7837.658733,28664.47547
255,28254.20466,9.683132427,21622.17359,8.990589374,35461.84919,10.46073871,0.44071672,0.533485082,0.017260467,0.07250884,0.291284983,19450.89241,13697.11732,35461.84919
256,28887.75728,10.6098048,10268.8224,9.697446837,19011.47145,10.25266595,0.342703252,0.494839263,0.045370698,0.097695795,0.260586142,21643.93825,6655.314387,19011.47145
257,28167.74262,11.60986142,16724.6815,11.29617599,30292.47469,11.03799247,0.386570702,0.43808192,0.053256164,0.099156142,0.179183009,19552.643,11055.08602,30292.47469
258,35816.8776,13.35847557,13765.09176,13.45798795,22459.28871,12.66343912,0.512368411,0.457146649,0.057390678,0.088591634,0.060791813,19773.85124,8361.121985,22459.28871
259,24968.77755,10.15530545,16921.93957,10.02129513,33166.41109,10.46425113,0.517140148,0.521840271,0.060246359,0.100290451,0.225265278,15295.35573,10467.52676,33166.41109
260,27062.27652,10.69734457,10264.74652,10.37020362,20546.23507,10.97526,0.487194154,0.521146744,0.045771478,0.087321667,0.203354144,16947.96462,6276.384287,20546.23507
261,29105.05913,10.1696405,17761.85176,10.08893672,19191.19243,10.51975207,0.453774716,0.457061819,0.052646939,0.07774603,0.250788991,19400.31153,11901.87066,19191.19243
262,40665.71729,11.77814487,15877.56374,12.07243314,21077.29819,11.51835609,0.551822912,0.47923627,0.069322137,0.104338754,0.12213645,22235.21773,9722.833756,21077.29819
263,33469.37723,9.970552417,16247.37663,9.661739921,19605.65091,9.997173842,0.46188577,0.498527218,0.064048331,0.106099966,0.261272226,22230.86698,10494.53963,19605.65091
264,31764.14643,11.61413568,18595.1378,11.2823981,42582.34668,11.38654793,0.498664515,0.530518095,0.07329456,0.088234356,0.146700199,18957.06446,10875.96127,42582.34668
265,29355.37687,10.8225292,11887.42885,10.13279812,43249.92638,10.92669251,0.492584661,0.571589147,0.053371818,0.094856146,0.193743973,18166.19939,6832.468386,43249.92638
